area;ciudad;conglomerado;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi07b;vi08;vi09;vi09a;vi09b;vi10;vi101;vi102;vi10a;vi11;vi12;vi13;vi14;vi141;vi142;vi143;vi144;vi1511;vi1521;vi1512;vi1522;vi1531;vi1541;vi1532;vi1542;vi1533;vi1543;vi1534;vi1544;vi1535;vi1545;vi1536;vi1546;estrato;fexp;upm;id_vivienda;id_hogar;periodo
2;170156;901101;075;01;1;1;1;1;1;2;1;1;1;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;1;80;2; ;2; ;2; ;2; ;1723;268,693595225874;170156901101;17015690110107501;170156901101075011;202602
2;170156;901101;075;02;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;300; ; ; ;1;1;2; ;2; ;1;70;2; ;2; ;2; ;2; ;1723;268,693595225874;170156901101;17015690110107502;170156901101075021;202602
2;170156;901101;075;03;1;1;1;1;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;2;2; ;2; ;1;150;2; ;2; ;2; ;2; ;1723;268,693595225874;170156901101;17015690110107503;170156901101075031;202602
2;170156;901101;075;04;1;1;1;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;300; ; ; ;1;1;2; ;2; ;1;80;2; ;2; ;2; ;2; ;1723;268,693595225874;170156901101;17015690110107504;170156901101075041;202602
2;170156;901101;075;05;1;1;1;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;300; ; ; ;1;1;2; ;2; ;1;80;2; ;2; ;2; ;2; ;1723;268,693595225874;170156901101;17015690110107505;170156901101075051;202602
2;170156;901101;075;06;1;1;1;1;1;1;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;1;80;2; ;2; ;2; ;2; ;1723;268,693595225874;170156901101;17015690110107506;170156901101075061;202602
2;170156;901101;075;07;1;1;1;1;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;2;2; ;2; ;1;180;2; ;2; ;2; ;2; ;1723;268,693595225874;170156901101;17015690110107507;170156901101075071;202602
1;170157;072403;075;02;1;1;2;1;1;2;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1713;2400,04015056885;170157072403;17015707240307502;170157072403075021;202602
1;170157;072403;075;03;1;1;2;1;1;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1713;2400,04015056885;170157072403;17015707240307503;170157072403075031;202602
1;170157;072403;075;04;1;1;2;1;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;120;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1713;2400,04015056885;170157072403;17015707240307504;170157072403075041;202602
1;170157;072403;075;05;1;1;1;2;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1713;2400,04015056885;170157072403;17015707240307505;170157072403075051;202602
1;170157;072403;075;06;1;1;2;1;1;2;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;130;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1713;2400,04015056885;170157072403;17015707240307506;170157072403075061;202602
1;170157;072403;075;07;1;1;1;3;1;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;6;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1713;2400,04015056885;170157072403;17015707240307507;170157072403075071;202602
1;170157;072403;075;10;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1713;2400,04015056885;170157072403;17015707240307510;170157072403075101;202602
2;170157;900206;055;02;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1723;1843,3969332439;170157900206;17015790020605502;170157900206055021;202602
2;170157;900206;055;03;1;1;1;1;1;2;2;1;2;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;1;80;2; ;2; ;2; ;2; ;1723;1843,3969332439;170157900206;17015790020605503;170157900206055031;202602
2;170157;900206;055;04;1;1;2;1;1;4;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;1;100;2; ;2; ;2; ;1723;1843,3969332439;170157900206;17015790020605504;170157900206055041;202602
2;170157;900206;055;05;1;3;1;1;2;4;2;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1723;1843,3969332439;170157900206;17015790020605505;170157900206055051;202602
2;170157;900206;055;06;1;3;1;2;2;4;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;130;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1723;1843,3969332439;170157900206;17015790020605506;170157900206055061;202602
2;170157;900206;055;07;1;1;1;2;2;4;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;80;2;2;1;2; ;1;1;2; ;1;20;2; ;2; ;2; ;2; ;1723;1843,3969332439;170157900206;17015790020605507;170157900206055071;202602
2;170157;900206;055;09;1;1;1;1;1;4;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;130;2;2;2;1;1;2; ;2; ;2; ;1;50;2; ;2; ;2; ;1723;1843,3969332439;170157900206;17015790020605509;170157900206055091;202602
2;170160;900401;055;01;1;3;1;1;1;2;2;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1722;390,207791501548;170160900401;17016090040105501;170160900401055011;202602
2;170160;900401;055;02;1;3;1;1;1;4;2;1;1;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;100; ; ; ;1;1;2; ;2; ;1;80;2; ;2; ;2; ;2; ;1722;390,207791501548;170160900401;17016090040105502;170160900401055021;202602
2;170160;900401;055;03;1;3;1;2;1;4;2;1;2;5;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1722;390,207791501548;170160900401;17016090040105503;170160900401055031;202602
2;170160;900401;055;04;1;1;1;1;1;2;1;1;1;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;1;1;2; ;1;28;2; ;2; ;2; ;2; ;1722;390,207791501548;170160900401;17016090040105504;170160900401055041;202602
2;170160;900401;055;05;1;1;1;1;2;2;1;1;1;2;1;0;1;1;2; ; ;1; ; ;1;1;1;2;4;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1722;390,207791501548;170160900401;17016090040105505;170160900401055051;202602
2;170160;900401;055;06;1;3;1;1;2;2;2;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1722;390,207791501548;170160900401;17016090040105506;170160900401055061;202602
2;170160;900401;055;07;1;3;2;1;2;2;1;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;100; ; ; ;1;1;2; ;2; ;1;60;2; ;2; ;2; ;2; ;1722;390,207791501548;170160900401;17016090040105507;170160900401055071;202602
2;170166;900402;081;01;1;3;1;1;1;2;1;1;1;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;100; ; ; ;1;1;1;1;2; ;1;20;1;100;2; ;2; ;2; ;1721;1094,74374656524;170166900402;17016690040208101;170166900402081011;202602
2;170166;900402;081;02;1;2;1;1;1;4;2;1;2;3;2;0;1;1;3; ; ;1; ; ;1;1;1;4;1;50;2;2;2;2; ;1;1;2; ;1;12;2; ;2; ;2; ;2; ;1721;1094,74374656524;170166900402;17016690040208102;170166900402081021;202602
2;170166;900402;081;03;1;2;1;4;3;4;2;1;2;2;2;0;1;1;2; ; ;1; ; ;2;1;1;2;6;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1721;1094,74374656524;170166900402;17016690040208103;170166900402081031;202602
2;170166;900402;081;04;1;2;1;4;3;4;2;1;2;2;1;0;1;1;2; ; ;3;2;2;1;1;1;4;6;80; ; ; ;1;1;2; ;2; ;1;70;2; ;2; ;2; ;2; ;1721;1094,74374656524;170166900402;17016690040208104;170166900402081041;202602
2;170166;900402;081;05;1;2;1;3;3;4;3;1;3;4;3;0;1;1;2; ; ;2;2;2;4;1;1;4;4;70; ; ; ;2; ;1;1;2; ;1;25;2; ;2; ;2; ;2; ;1721;1094,74374656524;170166900402;17016690040208105;170166900402081051;202602
2;170166;900402;081;06;1;2;1;2;2;4;2;1;2;2;1;0;1;1;2; ; ;3;2;2;1;1;1;2;6;80; ; ; ;1;1;2; ;2; ;1;60;2; ;2; ;2; ;2; ;1721;1094,74374656524;170166900402;17016690040208106;170166900402081061;202602
2;170166;900402;081;08;1;3;1;1;3;4;2;3;3;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;6;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1721;1094,74374656524;170166900402;17016690040208108;170166900402081081;202602
2;170168;082501;063;01;1;1;1;3;2;4;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;80;2;2;2;2; ;1;1;2; ;1;20;2; ;2; ;2; ;2; ;1722;226,513279990798;170168082501;17016808250106301;170168082501063011;202602
2;170168;082501;063;02;1;1;1;3;2;4;2;1;2;4;3;0;1;1;3; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;1;1;2; ;1;10;2; ;2; ;2; ;2; ;1722;226,513279990798;170168082501;17016808250106302;170168082501063021;202602
2;170168;082501;063;03;1;1;2;1;2;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;1;1;2; ;1;20;2; ;2; ;2; ;2; ;1722;226,513279990798;170168082501;17016808250106303;170168082501063031;202602
2;170168;082501;063;04;1;1;1;3;2;2;2;1;1;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;60; ; ; ;2; ;1;1;2; ;1;20;2; ;2; ;2; ;2; ;1722;226,513279990798;170168082501;17016808250106304;170168082501063041;202602
2;170168;082501;063;05;1;1;1;3;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;60; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1722;226,513279990798;170168082501;17016808250106305;170168082501063051;202602
2;170168;082501;063;06;1;1;2;1;1;4;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;50;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1722;226,513279990798;170168082501;17016808250106306;170168082501063061;202602
2;170168;082501;063;07;1;1;1;3;2;2;2;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1722;226,513279990798;170168082501;17016808250106307;170168082501063071;202602
2;170169;900701;055;01;1;1;1;3;1;2;1;1;1;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1722;385,589642943941;170169900701;17016990070105501;170169900701055011;202602
2;170169;900701;055;02;1;1;1;3;1;1;1;4;1;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;100; ; ; ;1;1;2; ;2; ;1;60;2; ;2; ;2; ;2; ;1722;385,589642943941;170169900701;17016990070105502;170169900701055021;202602
2;170169;900701;055;03;1;3;1;2;1;2;1;1;1;4;3;0;1;1;2; ; ;3;2;2;1;1;1;2;6;130; ; ; ;1;1;2; ;2; ;2; ;1;40;2; ;2; ;2; ;1722;385,589642943941;170169900701;17016990070105503;170169900701055031;202602
2;170169;900701;055;05;1;1;1;3;2;2;1;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;1;60;2; ;2; ;2; ;2; ;1722;385,589642943941;170169900701;17016990070105505;170169900701055051;202602
2;170169;900701;055;06;1;1;1;2;1;1;2;1;2;5;3;0;1;1;2; ; ;1; ; ;1;1;1;2;6;100; ; ; ;1;1;1;1;2; ;1;15;1;80;2; ;2; ;2; ;1722;385,589642943941;170169900701;17016990070105506;170169900701055061;202602
2;170169;900701;055;09;1;1;1;3;1;2;2;1;2;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;2;2; ;2; ;1;120;2; ;2; ;2; ;2; ;1722;385,589642943941;170169900701;17016990070105509;170169900701055091;202602
2;170169;900701;055;10;1;1;1;3;2;2;2;1;1;4;3;0;1;1;2; ; ;3;2;2;1;1;1;4;1;130;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1722;385,589642943941;170169900701;17016990070105510;170169900701055101;202602
1;170170;101702;063;01;1;1;2;1;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;1;60;2; ;2; ;2; ;2; ;1713;621,770223109257;170170101702;17017010170206301;170170101702063011;202602
1;170170;101702;063;02;1;1;1;2;2;1;2;3;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1713;621,770223109257;170170101702;17017010170206302;170170101702063021;202602
1;170170;101702;063;03;1;1;1;1;1;2;1;1;1;8;7;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1713;621,770223109257;170170101702;17017010170206303;170170101702063031;202602
1;170170;101702;063;04;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1713;621,770223109257;170170101702;17017010170206304;170170101702063041;202602
1;170170;101702;063;05;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;1;80;2; ;2; ;2; ;2; ;1713;621,770223109257;170170101702;17017010170206305;170170101702063051;202602
1;170170;101702;063;06;1;1;4;2;2;4;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1713;621,770223109257;170170101702;17017010170206306;170170101702063061;202602
1;170170;101702;063;07;1;1;1;3;2;4;2;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1713;621,770223109257;170170101702;17017010170206307;170170101702063071;202602
2;170174;091201;081;01;1;3;1;2;1;2;1;1;1;5;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1723;233,123973246391;170174091201;17017409120108101;170174091201081011;202602
2;170174;091201;081;02;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;120; ; ; ;2; ;1;1;2; ;1;25;2; ;2; ;2; ;2; ;1723;233,123973246391;170174091201;17017409120108102;170174091201081021;202602
2;170174;091201;081;04;1;1;2;1;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1723;233,123973246391;170174091201;17017409120108104;170174091201081041;202602
2;170174;091201;081;05;1;2;1;2;2;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1723;233,123973246391;170174091201;17017409120108105;170174091201081051;202602
2;170174;091201;081;06;1;6;1;2;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1723;233,123973246391;170174091201;17017409120108106;170174091201081061;202602
2;170174;091201;081;07;1;1;1;3;2;4;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1723;233,123973246391;170174091201;17017409120108107;170174091201081071;202602
2;170174;091201;081;08;1;4;1;4;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;110; ; ; ;1;1;2; ;2; ;2; ;1;40;2; ;2; ;2; ;1723;233,123973246391;170174091201;17017409120108108;170174091201081081;202602
1;170175;100903;063;01;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1713;8134,46860485097;170175100903;17017510090306301;170175100903063011;202602
1;170175;100903;063;02;1;1;1;3;1;4;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1713;8134,46860485097;170175100903;17017510090306302;170175100903063021;202602
1;170175;100903;063;03;1;1;2;1;2;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1713;8134,46860485097;170175100903;17017510090306303;170175100903063031;202602
1;170175;100903;063;04;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1713;8134,46860485097;170175100903;17017510090306304;170175100903063041;202602
1;170175;100903;063;05;1;1;2;1;2;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;60; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1713;8134,46860485097;170175100903;17017510090306305;170175100903063051;202602
1;170175;100903;063;06;1;1;1;2;2;4;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1713;8134,46860485097;170175100903;17017510090306306;170175100903063061;202602
1;170175;100903;063;08;1;1;2;1;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1713;8134,46860485097;170175100903;17017510090306308;170175100903063081;202602
2;170175;900101;055;01;1;1;1;1;2;2;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1723;821,726443334385;170175900101;17017590010105501;170175900101055011;202602
2;170175;900101;055;02;1;1;1;2;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;105;2;2;2;2; ;1;1;2; ;1;50;2; ;2; ;2; ;2; ;1723;821,726443334385;170175900101;17017590010105502;170175900101055021;202602
2;170175;900101;055;03;1;1;1;2;1;4;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;6;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1723;821,726443334385;170175900101;17017590010105503;170175900101055031;202602
2;170175;900101;055;04;1;1;1;2;2;4;2;1;2;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;120;2;2;2;2; ;1;1;2; ;1;15;2; ;2; ;2; ;2; ;1723;821,726443334385;170175900101;17017590010105504;170175900101055041;202602
2;170175;900101;055;05;1;2;1;2;1;2;2;1;1;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;1;100;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1723;821,726443334385;170175900101;17017590010105505;170175900101055051;202602
2;170175;900101;055;06;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1723;821,726443334385;170175900101;17017590010105506;170175900101055061;202602
2;170175;900101;055;07;1;1;1;4;1;2;1;1;2;3;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;50;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1723;821,726443334385;170175900101;17017590010105507;170175900101055071;202602
1;170177;091404;075;01;1;1;1;4;1;2;1;1;1;6;4;0;1;3;1; ; ;1; ; ;1;1;1;2;4;1000; ; ; ;1;1;2; ;1;50;2; ;2; ;2; ;2; ;2; ;1712;267,095148623223;170177091404;17017709140407501;170177091404075011;202602
1;170177;091404;075;02;1;1;1;1;1;1;1;1;2;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;600; ; ; ;1;1;2; ;2; ;1;80;2; ;2; ;2; ;2; ;1712;267,095148623223;170177091404;17017709140407502;170177091404075021;202602
1;170177;091404;075;03;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;1;40;2; ;2; ;2; ;2; ;1712;267,095148623223;170177091404;17017709140407503;170177091404075031;202602
1;170177;091404;075;04;1;1;1;4;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;700;2;2;2;1;1;2; ;1;80;2; ;2; ;2; ;2; ;2; ;1712;267,095148623223;170177091404;17017709140407504;170177091404075041;202602
1;170177;091404;075;05;1;1;1;1;1;1;1;1;1;5;4;0;1;3;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;1;1;2; ;2; ;1;50;2; ;2; ;2; ;2; ;1712;267,095148623223;170177091404;17017709140407505;170177091404075051;202602
1;170177;091404;075;06;1;1;1;1;1;1;1;1;2;5;4;0;1;3;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;1;2;2; ;1;40;1;60;2; ;2; ;2; ;2; ;1712;267,095148623223;170177091404;17017709140407506;170177091404075061;202602
1;170177;091404;075;07;1;1;2;1;1;2;1;1;1;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;5;300; ; ; ;1;1;2; ;1;60;2; ;2; ;2; ;2; ;2; ;1712;267,095148623223;170177091404;17017709140407507;170177091404075071;202602
1;170177;093103;081;02;1;1;1;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;2;2;1;1;1;2; ;2; ;1;50;2; ;2; ;2; ;2; ;1712;2483,64654978283;170177093103;17017709310308102;170177093103081021;202602
1;170177;093103;081;04;1;1;1;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;1;80;2; ;2; ;2; ;2; ;1712;2483,64654978283;170177093103;17017709310308104;170177093103081041;202602
1;170177;093103;081;05;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;2;2; ;2; ;1;70;2; ;2; ;2; ;2; ;1712;2483,64654978283;170177093103;17017709310308105;170177093103081051;202602
1;170177;093103;081;06;1;1;1;1;1;2;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;280;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1712;2483,64654978283;170177093103;17017709310308106;170177093103081061;202602
1;170177;093103;081;07;1;1;1;2;1;2;1;1;1;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;1;2; ;2; ;1;50;2; ;2; ;2; ;2; ;1712;2483,64654978283;170177093103;17017709310308107;170177093103081071;202602
1;170177;093103;081;09;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1712;2483,64654978283;170177093103;17017709310308109;170177093103081091;202602
1;170177;093103;081;10;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;350; ; ; ;1;1;2; ;2; ;1;40;2; ;2; ;2; ;2; ;1712;2483,64654978283;170177093103;17017709310308110;170177093103081101;202602
1;170177;094305;055;01;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1712;542,895433652673;170177094305;17017709430505501;170177094305055011;202602
1;170177;094305;055;02;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;280; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1712;542,895433652673;170177094305;17017709430505502;170177094305055021;202602
1;170177;094305;055;03;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;280; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1712;542,895433652673;170177094305;17017709430505503;170177094305055031;202602
1;170177;094305;055;04;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;300;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1712;542,895433652673;170177094305;17017709430505504;170177094305055041;202602
1;170177;094305;055;05;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1712;542,895433652673;170177094305;17017709430505505;170177094305055051;202602
1;170177;094305;055;06;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;2;2;2;1;1;2; ;2; ;1;70;2; ;2; ;2; ;2; ;1712;542,895433652673;170177094305;17017709430505506;170177094305055061;202602
1;170177;094305;055;07;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;1;120;2; ;2; ;2; ;2; ;2; ;1712;542,895433652673;170177094305;17017709430505507;170177094305055071;202602
1;170177;096201;081;01;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;330;2;2;2;1;1;2; ;2; ;1;40;2; ;2; ;2; ;2; ;1712;256,156380713743;170177096201;17017709620108101;170177096201081011;202602
1;170177;096201;081;02;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;1;1;1;2; ;1;160;2; ;2; ;2; ;2; ;1712;256,156380713743;170177096201;17017709620108102;170177096201081021;202602
1;170177;096201;081;03;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;190;1;1;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1712;256,156380713743;170177096201;17017709620108103;170177096201081031;202602
1;170177;096201;081;05;1;1;1;1;1;2;1;1;1;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1712;256,156380713743;170177096201;17017709620108105;170177096201081051;202602
